logFC	logCPM	LR	PValue	FDR
ENSG00000260971	0.14066513856989	5.77858573190157	0.0374083702737043	0.846635977052107	1
NDUFB10	0.267412829388539	3.49950229085243	0.0374030522866136	0.846646743336291	1
FRMPD1	-0.220082579407761	3.02166825191569	0.0373979241099462	0.846657126100611	1
SLC1A3	0.157110750981649	6.68684500661038	0.0373921140656357	0.846668890300792	1
KATNAL2	-0.189020998147034	2.60394294503297	0.0373815025703834	0.846690378944893	1
UMAD1	-0.162056608814239	5.24860156131995	0.0373745857146304	0.846704387519895	1
UBTF	-0.27705178124349	4.46676184963935	0.0373691976416239	0.846715300812356	1
ENSG00000279198	0.162586778857358	3.48054669458309	0.0373534751316118	0.846747150694969	1
MYO1C	-0.157378232172324	8.47963125014704	0.0373293418900005	0.846796052152196	1
ENSG00000276517	-0.18475483197901	3.84929902749239	0.0373140466855926	0.846827053485689	1
RNU6-433P	-0.162822820101386	2.95090572088194	0.0373060075483842	0.846843350384003	1
NCAPGP1	0.22530309381483	1.37236983792468	0.037295890466444	0.846863862270068	1
DIP2B	-0.1336026385929	7.72601028921931	0.037290655678512	0.846874476678056	1
PDXDC2P-NPIPB14P	-0.346415788012343	1.39154123431431	0.0372773170587131	0.846901526454256	1
HSP90AB1	-0.186108437854597	6.28056347671578	0.037274360692674	0.846907522434761	1
GOLPH3	-0.319168727519569	2.76061793025244	0.0372728068870316	0.846910673898602	1
GRK6P1	0.202568479957452	2.49424630858959	0.0372648357839829	0.846926842142034	1
SPDYA	-0.212806161187221	5.36805248615603	0.0372632832951716	0.846929991352416	1
ATOH8	0.208600995791831	2.77733938600593	0.0372602675874223	0.846936108884476	1
TRPM2	0.161715638686426	3.5153459325448	0.037251588166999	0.846953717008083	1
ZNF724	0.183106775035031	3.08153453316017	0.037246428620282	0.846964185297905	1
RPL35	0.158892546804861	1.97236233398429	0.0372327880348422	0.846991864530641	1
EPSTI1	-0.13764123816918	5.95229149496818	0.0372160528933447	0.84702583036635	1
LINC00491	0.376159184584183	3.54462183029308	0.0371997553420833	0.847058915677767	1
ENSG00000267882	0.226664910890934	1.12246886628009	0.0371860283553236	0.84708678837357	1
RPS26P21	0.360830873413218	1.79080293153285	0.0371849811763383	0.847088914893287	1
ECSIT	-0.212557906912609	4.15243569418415	0.0371753094014728	0.84710855695803	1
TASOR2	-0.235741971890072	5.70678798920186	0.0371669746389358	0.84712548585783	1
GSTK1	-0.473614316089082	2.62161325004765	0.0371457059115823	0.847168694111293	1
DDX20	0.293101018132114	4.36477701076223	0.0371318882283873	0.847196772151734	1
ENSG00000251161	0.208266297590551	1.11639022857232	0.0371308378212927	0.847198906839167	1
PTPRC	-0.287508387916015	2.53585965600652	0.03710467990647	0.847252076305593	1
RN7SL434P	-0.206012372966867	1.60010211097393	0.0370834679217271	0.847295206779901	1
FBRS	0.231727515826707	5.4082954363393	0.0370607014362001	0.847341512267264	1
BMT2	0.315260756011655	1.52447605255117	0.0370328769282775	0.847398125463039	1
ERCC3	-0.139046987406974	4.33672090688944	0.0370261417843722	0.847411832453517	1
NOC2LP1	-0.210190383996123	2.33526070417396	0.0370060184667906	0.84745279401446	1
ZW10	-0.170716274686595	2.96243740018965	0.0369967339659372	0.847471696762335	1
PRSS23	0.208721598631402	6.10796175079267	0.0369543041092051	0.847558113004708	1
MTHFD1L	0.166944231590386	5.18414952722358	0.0369050297690912	0.847658533887928	1
BCL3	-0.277479952008123	3.54270071849482	0.0369015841113516	0.847665558722611	1
ARID4A	-0.187530086895107	6.00625209207392	0.0368923610181842	0.847684363977312	1
ENSG00000279852	0.232655351640272	4.78631686319297	0.0368740339594886	0.847721738828612	1
TMED4	-0.27016056710529	8.11614162058763	0.0368674025775242	0.847735264752407	1
GPBP1	-0.182327820892997	7.17930281092978	0.0368658328789557	0.847738466626099	1
KCTD14	-0.250965971240973	3.83711761863219	0.0368593008433464	0.847751791442035	1
IBA57	-0.23045628015535	5.14037308213036	0.0368571445998889	0.847756190270271	1
RELL1	-0.17176544770629	7.67477670355716	0.0368526661054993	0.84776532701538	1
H6PD	0.139797414091303	8.42347182403999	0.0368512458101105	0.847768224733727	1
NUP188	-0.270223881681643	4.02011871804238	0.0368425240777555	0.84778602027628	1
MTCO3P11	0.290662148587722	3.50425969335646	0.0368336987158671	0.847804029484395	1
UST	0.209357073924936	2.8378894132987	0.0368255319865565	0.847820696666732	1
AP2M1	0.185082538024482	8.26372606741252	0.0368190375415054	0.847833952312479	1
ZMYND11	0.245181762979703	3.53432795458163	0.0368120403556276	0.847848235446237	1
RNU2-72P	-0.337510718573487	1.41273596693618	0.0367664098723708	0.847941414041003	1
PRORSD1P	-0.29818689285214	1.39852718832391	0.0367587235915749	0.847957115518086	1
ZNF598	-0.231300618054537	5.49918086326175	0.0367535466867217	0.847967691819909	1
FCGR3B	-0.275276638715345	2.60419840715601	0.0367114920559466	0.848053637130433	1
ENSG00000259692	0.151403509633838	3.91362872408392	0.0367003787067892	0.848076357546797	1
ENSG00000270091	0.221061202455059	1.93420964671236	0.0366956146023121	0.84808609849639	1
ATP5F1A	-0.245656544590735	5.62559514780221	0.0366891116396069	0.848099395869132	1
HSPB11	-0.281778064052333	3.53266807407095	0.0366888967985055	0.848099835200849	1
CLDN5	-0.229433517723578	4.39304741146413	0.0366656294887235	0.848147422758552	1
C2CD2	0.138759365215142	6.94083734515037	0.0366379864972251	0.848203980046199	1
ITIH5	-0.116978651360499	10.2140177724709	0.0366298575814064	0.848220615935779	1
MLXIP	-0.160085022189017	7.53465316287826	0.036625323773686	0.848229895239874	1
ENSG00000277151	0.159046877099369	2.80517675807805	0.0366235762962646	0.848233471945392	1
ENSG00000236829	0.163485508711682	2.83484770907958	0.0366208501429064	0.848239051963947	1
SLX4	0.218843571061446	3.73934844206913	0.0366152385706684	0.848250538670954	1
ENSG00000272335	-0.220846827418451	3.90392124776679	0.0366106484373052	0.848259935204045	1
SLC7A9	-0.215992757960205	1.4057010219724	0.0366095087803426	0.848262268308085	1
ETNK1	-0.212207935116344	6.66848642505928	0.0365818584140918	0.848318885637238	1
PPFIA1	-0.205618215484975	8.18671323214352	0.0365665597445322	0.848350220967209	1
ENSG00000278475	0.218026611853088	1.36470000888681	0.0365647759916907	0.848353874961419	1
IGSF1	-0.214137934740843	1.70806693183293	0.0365477806598182	0.848388694309518	1
USP8	-0.184214334680852	6.88961429856968	0.036521884238125	0.848441765989226	1
PRCC	0.231198064378426	5.45468298271089	0.0365215470146971	0.848442457217716	1
GLMP	-0.291767218307401	5.74231261399114	0.036511051190363	0.848463972835912	1
LINC02035	0.229553852996097	6.43950205863499	0.0365060871970648	0.848474149750065	1
CCDC159	-0.278088146097599	4.20050045094513	0.0365054978010981	0.848475358145853	1
ENSG00000265477	0.18241542481146	2.42899115388743	0.0364265223983953	0.848637367228429	1
ENSG00000260404	0.38617294276548	1.41571378435348	0.0364116275113542	0.848667942795837	1
LYPD5	0.287284273963813	5.77800836428173	0.0364032032851114	0.848685238545635	1
ITPKC	-0.23647264027732	5.08836980211132	0.0363985415450081	0.848694810439586	1
NOP58	0.330087374861534	4.51735945783051	0.0363937308632245	0.848704688819731	1
CCR5AS	-0.203101948020112	2.91679819628945	0.0363908779402227	0.848710547406274	1
PPIF	0.255813693868657	5.56839558883057	0.0363878336251879	0.848716799286175	1
PRKACB	0.131846906562341	4.65906846752471	0.0363762324458008	0.848740626237054	1
KIF1C	0.214055162685243	5.07750502663186	0.0363732564358514	0.848746739115978	1
RN7SKP296	-0.250928095741896	2.74415531183003	0.0363712046966604	0.848750953645717	1
ZDHHC14	-0.156555776534979	5.55374476971714	0.0363541517622181	0.848785987281016	1
SLC20A1-DT	0.237811308564946	1.52116645837519	0.0363393364530236	0.848816430840971	1
FREM1	0.136239382509806	4.71296518441966	0.0363356582226935	0.848823990129	1
IL27RA	-0.282784079683652	1.52069621824032	0.0363327177412867	0.84883003352295	1
CASC9	0.179254740878775	3.5605945886692	0.0363209487352485	0.84885422418817	1
TMEM30BP1	0.308985650484615	2.28466274707478	0.0363017839288524	0.848893625283717	1
ENSG00000240950	0.258645345533735	1.59890643833295	0.036288533068058	0.848920874148705	1
LINC01132	-0.258591292813452	2.31528572520121	0.036283500276479	0.84893122485428	1
LPAL2	-0.217231041693531	1.08258585866133	0.0362563045259705	0.848987169949746	1
HIP1R	0.229436270383663	4.99936945763283	0.0362559326152052	0.848987935167866	1
IL17RD	-0.188639416095786	2.31301421174102	0.0362420960025016	0.849016407325437	1
STAT6	0.235985388639268	7.30090537060228	0.0362364941479925	0.849027936089669	1
ENSG00000248515	0.25426377579127	3.6076870833541	0.0362341068066172	0.849032849581765	1
SUMO4	-0.128980465588691	4.28494261979808	0.0362265012525104	0.84904850402503	1
MRPL37	-0.224326625257954	5.02344157381619	0.036215711617114	0.849070715155681	1
SLC27A1	0.227492039904627	4.98313695455277	0.036197235607812	0.849108757125071	1
TYRO3P	0.277622924602528	2.82557729870085	0.0361907082186352	0.849122199376973	1
SDF4	0.196323565895074	6.33324162963424	0.0361787938969691	0.849146738507745	1
STK38	0.219336292396604	6.12811772408642	0.0361640862146011	0.849177036711524	1
CNBP	-0.392867344475317	3.1943900892922	0.0361605395241842	0.849184343940246	1
ENSG00000273361	0.225582798387473	1.48762759648383	0.0361593935218103	0.84918670512264	1
MIR331	0.270834159807037	0.991545982751379	0.0361559884962031	0.849193720944623	1
IL37	0.188023497723472	2.14344507239638	0.0361528047900315	0.849200281062733	1
MROH1	-0.14150034755036	6.2183177518709	0.0361524074859894	0.849201099740141	1
JDP2	0.209584048465057	4.52904896924611	0.036145916561015	0.849214475481046	1
FUOM	-0.441674523166257	1.19170985651555	0.0361411083381968	0.849224384507995	1
IGFL2-AS1	-0.214548146456361	2.20915140831836	0.036129239570398	0.849248847184514	1
XRCC1	-0.20467107594603	6.10795833194564	0.0361171476170981	0.84927377414972	1
ENSG00000272148	-0.442554520742604	1.4076035126522	0.0361127605841549	0.849282818870523	1
RAD51D	-0.28833221529402	2.63325301603831	0.0360898329513812	0.849330097904085	1
ENSG00000231336	-0.218071014892628	1.44395575848561	0.0360613302640846	0.849388894948938	1
C2orf74	0.246870295162905	1.73810880413203	0.0360602470940101	0.849391129851574	1
PPME1	-0.256443417503042	4.65875725883505	0.0360590324704688	0.849393636023246	1
ZNF782	0.305867128040529	2.93195667278042	0.0360428720859787	0.849426984424829	1
MCAM	-0.178587414205138	8.59920488932451	0.0360339994853831	0.849445297125024	1
ZNF791	-0.189948102630389	5.54674786960212	0.0360199879759779	0.849474221089289	1
TAF10	0.203886345849944	3.76021664165496	0.0359643731456174	0.849589084321689	1
LINC01858	-0.29588867723947	0.842274177796135	0.0359593536733485	0.849599455736688	1
STIM1	0.182175862198464	6.49345904528611	0.0359473064658182	0.849624351172413	1
RNU7-127P	-0.371438358576559	1.18559969720387	0.0359293429172709	0.849661480696208	1
ZMIZ1	0.139339050810265	8.34592168344866	0.0359282094736866	0.849663823775186	1
TNFRSF19	-0.13587569976294	5.27773349646525	0.0359083310458428	0.849704923114788	1
INHBB	0.36682180265056	1.21600764674554	0.0359026055836491	0.849716762892433	1
SLAMF1	0.234168820279877	3.57856627113055	0.0358924584335014	0.849737748754201	1
SFMBT2	0.154847048619272	5.67352941789955	0.0358795089650172	0.849764534703381	1
TRIM60	0.267835815090234	0.979193352180779	0.0358475581839706	0.849830646254955	1
YBX1P6	0.306059217541462	2.86932657822305	0.0358253677272806	0.84987658001033	1
ADAMTSL2	0.140864022343695	2.88348189958876	0.0358196630940082	0.849888390856071	1
TOMM34	-0.292102780061409	3.44400419870417	0.0358177899280179	0.849892269262533	1
ADAMTSL4-AS2	0.203202408299383	3.16962140059952	0.0358116883370734	0.84990490338805	1
PTTG2	0.270427123339583	0.984316259492562	0.0358092534040271	0.849909945539995	1
MCEMP1	0.259222233639757	1.62038923490509	0.0358048999631517	0.849918960895885	1
XXYLT1	-0.161249078946364	5.51389386757521	0.0357935773633642	0.849942411045766	1
PNPO	-0.223431625826296	4.92411639754896	0.0357771844890955	0.849976369010865	1
ELF1	-0.146799867517033	8.47720125842772	0.035776246682989	0.849978311927081	1
CTDSPL2	0.246426254359118	4.50277070336914	0.0357721367193697	0.849986827127252	1
CCDC146	0.178381258114457	4.24674278349833	0.0357707220152825	0.849989758289509	1
NAA16	0.18665195780607	5.55101107251918	0.0357677279277535	0.84999596201546	1
TTLL3	0.224512257707732	6.81485547830879	0.0357601911194934	0.850011579413911	1
BZW1	-0.22732054191279	4.08201333880667	0.0357563389869533	0.850019562269249	1
NPB	-0.354302506272255	1.06173121336813	0.0357477142271376	0.850037437155625	1
ENSG00000279989	0.20311833188845	1.73558678076643	0.0357392316876357	0.85005501946781	1
BLNK	0.188947279141099	3.90538341728672	0.0357392252364246	0.850055032840478	1
ENSG00000278925	-0.282338210300055	3.90951857356276	0.0357157103532515	0.850103784977556	1
TCTA	-0.243160480416848	4.43744329474187	0.0357145724580903	0.850106144535708	1
RPS29P24	-0.294704813156298	0.842118084782036	0.0356876256658518	0.850162033229484	1
ZNF575	0.288706215106456	1.30922384687104	0.0356501716355844	0.850239750651382	1
LONP2	0.205382929038868	5.69339805997019	0.0356464684137521	0.850247437163671	1
ZNF420	0.221279892890306	2.59032824980554	0.035642606318147	0.85025545387937	1
LHFPL3-AS2	0.170966283456248	3.00821056833433	0.035642289295776	0.850256111956132	1
EP300	0.17265456138228	7.60772107919567	0.0356400391316498	0.85026078294617	1
ENSG00000285906	-0.224715988404154	1.31923453494919	0.0356365888439569	0.850267945502303	1
ZNF774	-0.191994230159141	2.88233401994852	0.0356251748555554	0.850291642703776	1
TCF15	0.350250543555564	1.00146324311434	0.0356250400503457	0.850291922603684	1
CHST12	-0.132552905171508	5.40707387943107	0.0356225701966029	0.850297050928661	1
SLC15A2	0.267009435668117	3.77311848148823	0.0356076032113037	0.850328131835354	1
N4BP3	-0.134540405982126	7.10626986097571	0.0355938105685158	0.850356780055846	1
HEG1	0.131819445083875	9.57450599161476	0.035584578723558	0.850375958412612	1
NPLOC4	-0.145481213824842	9.16564711080378	0.0355835651765446	0.85037806412552	1
ABCA1	0.14596481376483	8.59777636535492	0.0355708231901524	0.850404539119369	1
STK24	-0.186199658473404	8.00803298827713	0.0355602854870156	0.850426437816323	1
ACSS1	0.16079505657434	8.57963905043669	0.0355600038562223	0.850427023127284	1
SYT11	-0.226933955873327	4.64993566509632	0.0355506620707082	0.850446439443711	1
ISG15	-0.280817243310288	4.91408154631136	0.0355463783396353	0.850455343794034	1
THAP2	0.14927380239648	2.54263225905693	0.0355422105556222	0.850464007665009	1
ASTN1	-0.152425079465543	2.230903882264	0.0355398658355277	0.850468882033727	1
ENSG00000236854	-0.33810541687404	1.00582250079947	0.0355271054189563	0.850495412202697	1
ENSG00000268912	0.266503202326552	1.55497981844861	0.0355262630229518	0.850497163800956	1
SIN3A	-0.177532184840103	4.36028374755702	0.0355223495086907	0.850505301472915	1
TMEM88B	-0.26322273203096	1.95216344986436	0.0355218035489848	0.850506436765923	1
TMEM131L	0.20449755130539	4.7361814510813	0.0355126757339939	0.850525418890631	1
LINC01348	-0.202855504509874	1.19751627994728	0.03549358547256	0.85056512700041	1
ATP6V1E1P1	-0.346680557677324	1.54623478580758	0.0354848614284275	0.850583276860657	1
SPINK8	-0.329516926413071	1.32415823544882	0.0354739887284623	0.850605900107009	1
CDADC1	0.15362370292437	3.10406342372335	0.0354681041458758	0.850618145882365	1
TSTD2	-0.214796488793531	6.28661970655615	0.0354673894926414	0.850619633142394	1
ENSG00000216802	0.248306208896987	4.72093218302551	0.0354565885750411	0.850642112748717	1
SBDSP1	0.351396146976069	4.4655418380004	0.0354426194537574	0.850671191494998	1
ENSG00000285130	-0.29338235285308	1.06983031237871	0.0354400130001089	0.850676617862046	1
ZNF514	-0.464605876115969	2.80544932153588	0.0354335993931851	0.850689971208417	1
GPR183	0.242528005267639	4.02108616646905	0.0354145417611491	0.8507296572274	1
ELF5	0.137493894332455	3.20048463928082	0.0353692767677138	0.850823962353232	1
CHST10	-0.169623375615102	4.98355130070345	0.0353563794041207	0.850850844167465	1
MSC-AS1	-0.156652530280665	4.98639239971483	0.0353522833753015	0.850859382531359	1
MARVELD1	-0.284351384009717	5.3850202001376	0.0353357469958269	0.850893858597148	1
MTND5P14	0.230202545350613	2.51590987716606	0.035312196275564	0.850942973014827	1
PROS1	0.352127005097743	2.40647608345325	0.0353119122230954	0.850943565502374	1
MYLK-AS1	-0.241770749984048	2.55371185094014	0.0353086778643998	0.850950312025941	1
STIL	-0.239637424544206	4.02905377891763	0.0352951445343415	0.850978544563848	1
ENSG00000265728	-0.227096860253768	1.03558548742196	0.0352853264184443	0.850999030120331	1
CCDC149	0.18805657479434	4.78016582334682	0.03527700490414	0.851016395319155	1
EIF3G	0.233928617127923	6.90212770932842	0.035262136603091	0.851047427524273	1
SHLD1	0.151392071776531	2.73877085810352	0.0352357581234646	0.851102499739559	1
RPEP4	-0.329668394541888	0.998122354152358	0.0352215217974665	0.851132230789877	1
FLJ16779	0.227456562833352	2.40234823523196	0.0352214003373827	0.851132484473082	1
UHRF1BP1L	0.170557702004554	5.95300139510074	0.0352063137606962	0.851163998026965	1
DICER1	0.137997430401349	7.05780560181104	0.0352045053862931	0.851167775913923	1
PDGFB	0.202905842133458	5.32835021474941	0.035204174867971	0.851168466412799	1
HDAC5	-0.22576521942829	5.62449167861992	0.0351962474832277	0.85118502883075	1
CCNT2-AS1	-0.313305786988114	2.85453482598035	0.0351873256683675	0.851203671187584	1
C12orf43	-0.153483140873932	5.50452212271497	0.03517480756949	0.851229832195519	1
PHLPP2	-0.187910224190727	5.26201274132505	0.0351485928398638	0.851284632788367	1
ENSG00000271862	0.214694642444851	1.87213401010454	0.0351424551396367	0.851297466402418	1
TIE1	-0.225344109659376	6.33633337691637	0.0351352178633491	0.851312600663746	1
ENSG00000287328	-0.201118298077248	1.12489241245338	0.0351340144561032	0.851315117330409	1
